Date,Weekday,Hour,HOEP,Ontario_Demand,Temperature,Windchill_Index,Wind_Speed,Humidex,Relative_Humidity,Dew_Point,Pressure_Station
2018-11-05,Monday,8,12.95,15701,7.5,3.96,19,6.73,83,4.8,99.79
2018-11-05,Monday,9,19.12,16121,7.6,4.57,16,7.28,88,5.7,99.79
2018-11-05,Monday,10,41.35,16236,7.8,4.95,15,7.65,92,6.5,99.77
2018-11-05,Monday,11,24.51,16478,8.2,5.53,12,8.26,93,7.1,99.74
2018-11-05,Monday,12,10.86,16341,9.4,6.13,12,10.01,94,8.5,99.68
2018-11-05,Monday,13,6.66,16264,9.8,8.10,9,10.72,94,9,99.67
2018-11-05,Monday,14,22.94,16439,10.9,8.39,10,12.16,94,9.9,99.6
2018-11-05,Monday,15,33.11,16320,10.5,9.23,10,12.08,93,9.4,99.6
2018-11-05,Monday,16,30.07,16362,11.1,9.81,7,12.30,92,9.8,99.56
2018-11-05,Monday,17,32.47,17236,10.8,9.95,8,12.15,90,9.4,99.53
2018-11-05,Monday,19,30.85,17355,10.2,9.46,7,11.29,90,8.8,99.45
2018-11-05,Monday,20,32.87,17128,10,9.23,7,11.08,91,8.6,99.44
2018-11-05,Monday,21,27.56,16645,10.2,8.47,11,10.94,91,8.8,99.36
2018-11-05,Monday,22,21.89,15813,10.4,8.87,10,11.22,89,8.7,99.36
2018-11-05,Monday,23,16.53,14790,9.7,8.11,11,11.01,88,7.9,99.27
2018-11-06,Tuesday,0,0,13195,9.2,7.50,11,10.24,89,7.5,99.24
2018-11-06,Tuesday,1,4.87,12940,9.5,7.68,10,10.02,90,7.9,99.09
2018-11-06,Tuesday,2,0,12213,9.8,8.30,8,10.24,89,8.1,99.05
2018-11-06,Tuesday,3,0,11963,9.5,7.87,11,10.30,90,7.9,98.85
2018-11-06,Tuesday,4,0,11867,9.4,7.06,14,9.95,91,8,98.68
2018-11-06,Tuesday,5,0,11976,9.1,6.24,20,9.87,92,7.8,98.6
2018-11-06,Tuesday,6,0,12547,9,5.83,23,9.52,93,7.9,98.45
2018-11-06,Tuesday,7,0.89,13880,9,5.01,30,9.38,93,7.9,98.2
2018-11-06,Tuesday,8,7.7,15462,9.3,5.24,27,10.15,94,8.4,98
2018-11-06,Tuesday,9,5.93,15807,9.3,6.58,18,10.01,94,8.4,97.98
2018-11-06,Tuesday,10,5.85,15990,9.5,6.93,16,10.29,94,8.7,97.86
2018-11-06,Tuesday,11,5.81,16028,10,7.18,16,10.93,95,9.2,97.85
2018-11-06,Tuesday,12,0,15818,14.8,6.44,32,18.04,94,13.8,97.75
2018-11-06,Tuesday,13,0,15469,15.4,11.97,52,16.58,58,7.2,97.71
2018-11-06,Tuesday,14,0,15236,14.2,11.27,38,15.68,60,6.5,97.77
2018-11-06,Tuesday,15,0,15333,13,9.86,37,14.18,63,6.2,97.86
2018-11-06,Tuesday,16,0,15609,11.9,8.40,37,13.91,71,6.8,97.92
2018-11-06,Tuesday,17,1.38,16328,11.4,7.61,45,11.80,67,5.6,97.99
2018-11-06,Tuesday,18,5.85,17141,10.8,6.80,45,11.01,69,5.3,98.07
2018-11-06,Tuesday,19,5.89,16871,10.3,6.35,38,10.21,69,5,98.14
2018-11-06,Tuesday,20,5.84,16594,10.1,5.97,40,9.62,70,4.9,98.18
2018-11-06,Tuesday,21,4.42,16208,9.8,5.31,45,9.49,72,5,98.28
2018-11-06,Tuesday,22,0,15470,9.5,5.48,37,9.23,74,5.2,98.4
2018-11-06,Tuesday,23,0,14263,8.7,4.82,29,9.29,81,5.7,98.49
2018-11-07,Wednesday,0,4.84,14109,8.9,4.88,30,8.55,78,5.4,98.61
2018-11-07,Wednesday,1,-0.02,12792,9,4.54,33,8.17,74,4.7,98.68
2018-11-07,Wednesday,2,-0.12,12168,7.8,3.56,32,8.55,80,4.6,98.74
2018-11-07,Wednesday,3,-0.31,11847,7.8,2.87,26,7.33,82,5,98.79
2018-11-07,Wednesday,4,-0.15,11765,7.3,3.25,26,7.09,78,3.8,98.83
2018-11-07,Wednesday,5,-0.09,11969,7.5,2.82,28,6.44,78,3.9,98.9
2018-11-07,Wednesday,6,-0.02,12598,7.5,3.02,23,6.57,78,3.9,98.93
2018-11-07,Wednesday,7,0,14099,6.4,2.60,21,6.63,79,3,98.98
2018-11-07,Wednesday,8,2.4,15215,6.2,1.79,28,5.66,78,2.7,99.04
2018-11-07,Wednesday,9,1.93,15438,6.5,2.03,24,5.03,76,2.6,99.08
2018-11-07,Wednesday,10,0,15418,6.8,2.28,24,5.38,73,2.4,99.06
2018-11-07,Wednesday,11,0,15382,7,2.15,37,6.14,62,0.2,99.11
2018-11-07,Wednesday,12,3.53,15563,7.2,3.25,22,4.97,59,-0.3,99.15
2018-11-07,Wednesday,13,0.96,15720,7.3,3.34,25,5.11,57,-0.6,99.13
2018-11-07,Wednesday,14,0,15881,6,1.40,28,5.44,65,0,99.19
2018-11-07,Wednesday,15,0,16063,6.1,1.12,33,4.26,64,-0.2,99.28
2018-11-07,Wednesday,16,0.85,16235,6.2,0.10,36,4.02,64,-0.1,99.37
2018-11-07,Wednesday,17,4.29,16973,5,0.01,29,4.12,66,-0.9,99.45
2018-11-07,Wednesday,18,5.96,17688,4.9,-0.33,33,2.79,64,-1.3,99.54
2018-11-07,Wednesday,19,26.81,17585,4.7,-0.67,34,2.43,64,-1.6,99.64
2018-11-07,Wednesday,22,20.62,16535,4.3,-0.86,30,1.77,63,-2.1,99.8
2018-11-07,Wednesday,23,12.92,15142,4.3,-0.90,29,1.65,63,-2.2,99.86
2018-11-08,Thursday,0,10.88,14206,4.2,0.32,18,1.65,63,-2.1,99.9
2018-11-08,Thursday,1,5.41,13477,4.2,0.06,19,1.75,65,-1.7,99.93
2018-11-08,Thursday,2,5.57,13047,4.3,-0.19,21,1.75,65,-1.7,99.97
2018-11-08,Thursday,3,2.2,12870,4.1,0.21,17,1.79,66,-1.7,100
2018-11-08,Thursday,4,4.28,12785,3.9,-0.32,19,1.76,68,-1.5,100.01
2018-11-08,Thursday,5,0.89,12939,3.9,-0.18,18,1.52,68,-1.5,100.05
2018-11-08,Thursday,6,2.83,13514,3.9,-0.18,18,1.40,68,-1.4,100.1
2018-11-08,Thursday,7,6.3,14880,3.9,-0.81,23,1.52,68,-1.6,100.17
2018-11-08,Thursday,8,19.36,16136,4.1,0.24,16,1.69,69,-1,100.26
2018-11-08,Thursday,9,5.95,16346,4.3,-0.31,22,2.27,71,-0.6,100.33
2018-11-08,Thursday,10,5.95,16228,4.6,-0.01,16,2.82,80,1.4,100.37
2018-11-08,Thursday,11,19.49,16116,5.4,-0.15,24,3.28,69,0.2,100.42
2018-11-08,Thursday,12,15.5,16078,4.9,-0.32,21,3.18,67,-0.7,100.46
2018-11-08,Thursday,13,27.8,16065,4.8,0.03,26,2.71,55,-3.4,100.47
2018-11-08,Thursday,14,36.09,16198,5.1,0.34,23,2.33,57,-2.8,100.47
2018-11-08,Thursday,15,37.45,16236,5.2,1.20,18,2.52,56,-2.9,100.5
2018-11-08,Thursday,16,36.82,16372,4.9,0.58,22,2.50,58,-2.8,100.53
2018-11-08,Thursday,17,40.55,17104,4.5,0.56,19,2.18,59,-2.8,100.57
2018-11-08,Thursday,19,41.03,17617,3.9,0.09,17,1.82,64,-2.3,100.71
2018-11-08,Thursday,20,39.7,17483,3.7,-0.31,18,1.59,67,-1.8,100.72
2018-11-08,Thursday,21,37.47,17198,3.6,0.77,11,1.27,68,-1.8,100.72
2018-11-08,Thursday,22,35.26,16525,3.5,0.51,10,0.94,66,-2.3,100.73
2018-11-08,Thursday,23,15.95,15370,3.5,0.08,12,0.64,59,-3.8,100.73
2018-11-09,Friday,0,0,13980,3.2,0.90,8,0.84,61,-3.5,100.71
2018-11-09,Friday,1,14.33,13435,2.6,0.04,9,0.50,64,-3.4,100.66
2018-11-09,Friday,2,9.38,13057,2.6,1.25,5,0.34,66,-3.1,100.63
2018-11-09,Friday,3,5.87,12813,2.5,-0.93,10,-0.02,66,-3.2,100.58
2018-11-09,Friday,4,5.85,12800,2.7,-0.33,10,-0.02,66,-3,100.46
2018-11-09,Friday,5,5.83,12990,2.8,0.62,7,0.10,63,-3.5,100.42
2018-11-09,Friday,6,5.77,13491,3,-0.79,14,0.26,64,-3.2,100.34
2018-11-09,Friday,7,7.34,14594,2.8,1.25,5,0.60,75,-1.1,100.28
2018-11-09,Friday,8,14.35,15845,3.8,-2.39,27,1.85,81,0.9,100.11
2018-11-09,Friday,11,33.74,16589,1.9,-3.47,25,0.86,87,-0.1,99.8
2018-11-09,Friday,13,42.72,17534,1,-3.36,16,-0.49,91,-0.3,99.41
2018-11-09,Friday,14,43.95,17582,2.6,-4.62,25,0.94,92,1.4,99.26
2018-11-09,Friday,15,33.37,17398,2.4,-3.04,27,0.94,92,1.2,99.11
2018-11-09,Friday,16,34.49,17477,2.6,-1.62,16,0.81,92,1.4,98.99
2018-11-09,Friday,17,28.87,17936,2.8,-0.65,12,1.06,92,1.7,98.89
2018-11-09,Friday,18,13.36,18310,3,0.55,8,1.36,93,1.9,98.83
2018-11-09,Friday,19,12.85,17732,3.2,0.52,9,1.62,93,2.1,98.76
2018-11-09,Friday,20,11.27,17279,3.3,0.16,11,1.87,93,2.3,98.71
2018-11-09,Friday,21,8.64,16876,3.2,-1.33,21,1.87,93,2.2,98.68
2018-11-09,Friday,22,5.42,16222,3.2,-1.71,22,1.57,92,2,98.69
2018-11-09,Friday,23,0,15129,2.3,-3.37,29,1.45,89,0.7,98.69
2018-11-10,Saturday,0,6.52,14346,1.9,-4.50,34,0.23,87,-0.1,98.68
2018-11-10,Saturday,1,0,13298,1.2,-6.24,46,-0.22,82,-1.5,98.76
2018-11-10,Saturday,2,0,12896,0.7,-6.98,47,-1.53,73,-3.7,98.82
2018-11-10,Saturday,3,0,12648,-0.4,-8.62,49,-2.43,68,-5.6,98.88
2018-11-10,Saturday,4,0,12552,-1.4,-9.35,41,-3.88,63,-7.5,98.92
2018-11-10,Saturday,5,0,12550,-1.7,-9.89,41,-5.15,59,-8.8,99.02
2018-11-10,Saturday,6,0,12906,-2,-10.84,46,-5.63,58,-9.3,99.07
2018-11-10,Saturday,7,0,13496,-2.3,-9.59,31,-5.71,59,-9.3,99.09
2018-11-10,Saturday,8,0,14177,-2.4,-9.75,29,-6.02,60,-9.1,99.19
2018-11-10,Saturday,9,0,14448,-1.7,-11.00,43,-5.34,60,-8.4,99.24
2018-11-10,Saturday,10,0,14706,-0.6,-9.84,42,-4.47,52,-9.3,99.29
2018-11-10,Saturday,11,0,15051,-0.2,-8.71,43,-3.62,57,-7.6,99.34
2018-11-10,Saturday,12,0,15461,-1,-8.74,37,-3.19,63,-7.2,99.44
2018-11-10,Saturday,13,0.36,15811,-0.4,-8.65,39,-3.36,68,-5.5,99.52
2018-11-10,Saturday,14,0,15793,1.3,-7.02,29,-0.97,69,-3.7,99.62
2018-11-10,Saturday,15,0,15625,1.3,-5.66,40,-0.98,51,-7.7,99.76
2018-11-10,Saturday,16,0,15671,1,-5.64,35,-1.44,54,-7.4,99.93
2018-11-10,Saturday,17,5.82,16342,0.7,-6.43,38,-2.47,54,-7.6,100.03
2018-11-10,Saturday,18,17.63,17368,-0.4,-5.89,21,-2.67,58,-7.6,100.12
2018-11-10,Saturday,19,12.13,17011,-0.8,-6.31,18,-3.70,65,-6.5,100.21
2018-11-10,Saturday,20,9.67,16639,-1.3,-6.56,18,-3.86,67,-6.7,100.23
2018-11-10,Saturday,21,13.35,16190,-0.7,-6.76,17,-3.93,72,-5,100.26
2018-11-10,Saturday,22,16.33,15742,-0.8,-6.67,22,-3.43,73,-5.1,100.27
2018-11-10,Saturday,23,7.77,15022,-0.9,-7.19,23,-3.78,73,-5.2,100.28
2018-11-11,Sunday,0,10.22,14143,-1.4,-6.94,18,-4.02,73,-5.7,100.34
2018-11-11,Sunday,1,7.73,13739,-0.3,-8.45,29,-3.83,61,-6.9,100.39
2018-11-11,Sunday,2,4.93,13389,-2.2,-6.70,13,-3.65,63,-8.3,100.47
2018-11-11,Sunday,3,5.9,13180,-2.2,-7.90,14,-5.62,74,-6.3,100.51
2018-11-11,Sunday,4,7.7,12981,-2.2,-7.17,14,-5.24,75,-6.1,100.51
2018-11-11,Sunday,5,7.71,12965,-1.4,-6.70,13,-4.66,75,-5.2,100.55
2018-11-11,Sunday,6,11.52,13253,-1.5,-5.85,13,-4.42,75,-5.4,100.55
2018-11-11,Sunday,7,12.08,13577,-2.2,-5.65,9,-4.51,76,-5.8,100.56
2018-11-11,Sunday,8,13.32,13903,-1.4,-6.60,9,-4.50,80,-4.5,100.59
2018-11-11,Sunday,9,13.36,14208,0.9,-6.51,17,-1.89,73,-3.4,100.6
2018-11-11,Sunday,10,13.32,14386,2.4,-3.96,19,-0.25,66,-3.4,100.59
2018-11-11,Sunday,11,12.76,14344,2.3,-2.84,20,-0.30,62,-4.3,100.53
2018-11-11,Sunday,12,12.7,14325,3.4,-1.14,12,0.67,57,-4.2,100.5
2018-11-11,Sunday,13,14.88,14659,3.2,-1.83,23,0.89,49,-6.6,100.44
2018-11-11,Sunday,14,13.36,14967,3,1.72,4,-0.01,55,-5.2,100.41
2018-11-11,Sunday,15,37.69,15155,3.1,-1.43,18,0.26,53,-5.6,100.39
2018-11-11,Sunday,16,23.15,15704,3.1,-0.54,14,0.20,57,-4.7,100.37
2018-11-11,Sunday,17,35.68,16670,2.9,-0.48,13,0.05,59,-4.3,100.37
2018-11-11,Sunday,19,33.51,17308,2.2,-1.34,13,0.21,60,-4.9,100.41
2018-11-11,Sunday,20,33.28,17005,2.2,-2.57,15,-0.69,64,-3.9,100.44
2018-11-11,Sunday,21,28.02,16474,1.6,-2.44,15,-0.81,64,-4.6,100.42
2018-11-11,Sunday,22,29.1,15898,1.6,-2.51,14,-1.36,62,-4.9,100.43
2018-11-11,Sunday,23,20.91,15053,1.3,-2.12,11,-1.55,63,-5.1,100.43
2018-11-12,Monday,0,20.51,14606,1.3,-3.28,17,-1.79,63,-5.1,100.43
2018-11-12,Monday,1,13.32,13589,1.4,-2.94,15,-1.75,61,-5.3,100.44
2018-11-12,Monday,2,13.33,13490,1.4,-2.31,13,-1.67,60,-5.5,100.45
2018-11-12,Monday,3,9.76,13359,1.2,-2.12,11,-1.59,62,-5.2,100.46
2018-11-12,Monday,4,6,13160,1,-1.36,7,-1.91,66,-4.6,100.43
2018-11-12,Monday,5,5.85,13307,1.3,-2.36,10,-1.76,67,-4.3,100.47
2018-11-12,Monday,6,6.62,13938,1.5,-1.24,7,-1.48,65,-4.4,100.48
2018-11-12,Monday,7,19.77,15262,1.8,-0.11,5,-0.97,60,-5,100.48
2018-11-12,Monday,8,40.78,16426,2.2,-1.50,9,-0.77,65,-3.7,100.52
2018-11-12,Monday,9,40.63,16595,3.5,-0.43,9,0.64,59,-3.8,100.51
2018-11-12,Monday,10,39.11,16290,4.8,1.23,9,2.01,53,-4,100.45
2018-11-12,Monday,11,40.38,16361,5.1,2.65,9,2.50,51,-4.2,100.46
2018-11-12,Monday,12,40.77,16270,5.7,2.26,12,2.60,46,-5,100.42
2018-11-12,Monday,13,37.84,16136,6.2,2.52,14,3.19,46,-4.7,100.38
2018-11-12,Monday,14,37.24,16329,6.2,2.93,11,3.40,50,-3.4,100.36
2018-11-12,Monday,15,34.86,16574,5.8,3.23,12,3.40,50,-3.8,100.31
2018-11-12,Monday,16,34.05,16787,5.5,2.86,12,3.08,53,-3.2,100.34
2018-11-12,Monday,17,39.57,17501,5.3,3.12,9,2.76,56,-2.7,100.3
2018-11-12,Monday,18,43.45,18307,5.1,3.61,6,2.64,61,-1.9,100.28
2018-11-12,Monday,19,43.45,17987,4.9,3.97,5,2.79,64,-1.4,100.26
2018-11-12,Monday,20,41.76,17820,4.7,4.06,4,2.86,68,-0.7,100.24
2018-11-12,Monday,21,41.2,17391,4.7,4.49,3,2.54,69,-0.5,100.17
2018-11-12,Monday,22,38.19,16716,4.4,2.80,6,2.35,65,-1.7,100.15
2018-11-12,Monday,23,33.12,15587,3.6,1.78,7,2.13,68,-1.7,100.14
2018-11-13,Tuesday,0,3.35,15079,2.3,-1.75,16,1.47,78,-1.2,100.16
2018-11-13,Tuesday,1,13.34,13978,1.7,-1.40,10,0.15,85,-0.5,100.11
2018-11-13,Tuesday,2,10.39,13684,1.3,-1.50,9,-0.48,88,-0.5,100.06
2018-11-13,Tuesday,3,10.3,13487,0.8,-1.59,7,-1.02,90,-0.7,100.01
2018-11-13,Tuesday,4,9.02,13433,0.9,-3.17,13,-1.23,91,-0.3,99.92
2018-11-13,Tuesday,5,12.7,13544,1,-2.71,12,-1.20,92,-0.1,99.89
2018-11-13,Tuesday,6,5.91,14034,1,-3.65,17,-1.20,92,-0.2,99.85
2018-11-13,Tuesday,7,9,15192,1,-3.68,18,-0.95,92,-0.2,99.82
2018-11-13,Tuesday,8,17.22,16362,1,-3.96,19,-1.23,91,-0.4,99.86
2018-11-13,Tuesday,12,43.8,17101,-0.3,-7.41,29,-3.60,68,-5.4,99.89
2018-11-13,Tuesday,13,39.54,17058,-0.6,-7.15,29,-3.43,66,-6.1,99.88
2018-11-13,Tuesday,14,27.58,17021,-0.4,-6.94,25,-3.50,64,-6.5,99.92
2018-11-13,Tuesday,15,8.68,16798,0,-4.63,13,-3.22,62,-6.3,99.91
2018-11-13,Tuesday,16,19.25,17069,-0.1,-4.29,12,-3.42,63,-6.3,99.93
2018-11-13,Tuesday,17,41.46,17955,-0.5,-5.22,16,-3.46,65,-6.2,99.95
2018-11-13,Tuesday,18,40.69,18761,-0.7,-6.93,26,-3.65,63,-6.8,100.02
2018-11-13,Tuesday,19,37.97,18534,-1,-7.19,23,-4.06,68,-6.2,100.1
2018-11-13,Tuesday,20,34.59,18501,-1.1,-7.84,25,-4.36,66,-6.7,100.16
2018-11-13,Tuesday,21,30.8,18054,-2,-8.85,28,-4.43,71,-6.5,100.2
2018-11-13,Tuesday,22,17.39,17293,-2.2,-8.60,24,-5.30,69,-7.2,100.27
2018-11-13,Tuesday,23,10.82,16193,-2.6,-8.81,18,-5.76,73,-6.8,100.3
2018-11-14,Wednesday,0,17.35,15457,-3.2,-10.28,27,-6.19,62,-9.6,100.37
2018-11-14,Wednesday,1,3.05,14274,-4.3,-10.83,21,-7.07,63,-10.4,100.44
2018-11-14,Wednesday,2,1.4,13915,-4.8,-12.08,25,-8.23,66,-10.2,100.51
2018-11-14,Wednesday,3,2.77,13870,-5.3,-9.65,10,-8.72,69,-10.1,100.56
2018-11-14,Wednesday,4,0,13842,-4.3,-12.00,19,-8.08,72,-8.7,100.6
2018-11-14,Wednesday,5,2.77,13936,-3.9,-10.54,20,-7.55,66,-9.3,100.65
2018-11-14,Wednesday,6,8.38,14592,-3.6,-10.51,23,-7.40,63,-9.6,100.75
2018-11-14,Wednesday,9,43.62,17273,-2.4,-9.61,23,-6.36,56,-10.1,101.05
2018-11-14,Wednesday,10,43.6,17281,-2.3,-7.50,15,-5.80,56,-9.9,101.11
2018-11-14,Wednesday,11,42.24,17049,-2.1,-7.43,13,-5.71,59,-9.2,101.17
2018-11-14,Wednesday,12,35.47,16789,-0.3,-8.23,19,-3.96,57,-7.7,101.17
2018-11-14,Wednesday,13,40.63,16595,0.3,-7.19,24,-3.45,52,-8.3,101.16
2018-11-14,Wednesday,14,43.43,16772,-0.4,-5.94,18,-2.51,53,-8.9,101.16
2018-11-14,Wednesday,15,39.82,16887,-0.6,-6.42,23,-3.22,52,-9.2,101.19
2018-11-14,Wednesday,16,37.83,17422,-1.4,-6.51,17,-4.34,56,-9,101.22
2018-11-14,Wednesday,21,39.85,18264,-5.1,-8.33,7,-8.56,66,-10.5,101.34
2018-11-14,Wednesday,22,41.86,17664,-5.1,-8.12,6,-8.85,68,-10.2,101.35
2018-11-14,Wednesday,23,40.24,16629,-5.1,-6.34,3,-8.74,68,-10.1,101.31
2018-11-15,Thursday,1,14.34,14697,-4.8,-8.49,8,-8.65,67,-9.9,101.22
2018-11-15,Thursday,2,20.57,14214,-4.5,-9.08,9,-8.43,67,-9.7,101.18
2018-11-15,Thursday,3,9.46,13944,-3.8,-9.25,12,-7.59,69,-8.7,101.17
2018-11-15,Thursday,4,5.74,13908,-3.7,-8.65,13,-7.39,68,-8.8,101.08
2018-11-15,Thursday,5,8.63,13978,-3.6,-8.28,12,-7.33,70,-8.3,101
2018-11-15,Thursday,6,9.41,14562,-2.7,-6.59,7,-6.31,70,-7.4,100.9
2018-11-15,Thursday,7,17.98,15932,-1.6,-7.19,13,-5.05,66,-7.1,100.86
2018-11-16,Friday,0,1.95,14430,0.2,-3.45,11,-2.15,93,-0.8,99.04
2018-11-16,Friday,2,17.4,14389,0.1,-2.29,7,-1.99,94,-0.8,98.86
2018-11-16,Friday,3,7.26,13964,0.1,-2.92,9,-2.24,94,-0.7,98.78
2018-11-16,Friday,4,5.91,13816,0.2,-2.92,9,-2.12,94,-0.6,98.7
2018-11-16,Friday,5,5.9,14003,0.2,-1.48,5,-2.12,94,-0.6,98.67
2018-11-16,Friday,6,6.73,14531,0.4,-0.85,4,-1.84,95,-0.4,98.6
2018-11-16,Friday,7,8.5,15742,0.8,-1.56,6,-1.34,95,0.1,98.54
2018-11-16,Friday,8,37.18,16870,0.6,-2.60,10,-1.21,95,-0.1,98.56
2018-11-16,Friday,10,40.9,17519,0.8,-4.74,20,-1.34,95,0,98.53
2018-11-16,Friday,11,37.6,17690,1.2,-4.64,23,-0.87,94,0.3,98.51
2018-11-16,Friday,12,26,17767,1.1,-4.50,25,-0.70,92,0,98.49
2018-11-16,Friday,13,13.35,17577,2,-5.68,37,0.01,91,0.7,98.48
2018-11-16,Friday,14,13.33,17492,1.9,-3.89,29,-0.02,87,0,98.52
2018-11-16,Friday,15,12.12,17540,1.5,-4.44,28,-0.35,85,-0.8,98.59
2018-11-16,Friday,16,8.46,17498,1.2,-4.83,28,-0.92,83,-1.4,98.69
2018-11-16,Friday,17,43.83,17822,0.9,-4.38,22,-1.28,83,-1.7,98.74
2018-11-16,Friday,19,41.37,17861,1,-4.51,22,-1.34,88,-0.8,98.9
2018-11-16,Friday,20,42.61,17512,1.1,-4.38,23,-1.18,89,-0.6,98.97
2018-11-16,Friday,21,33.53,17145,1.3,-3.18,15,-0.90,90,-0.2,99.06
2018-11-16,Friday,22,16.06,16527,1.3,-3.11,16,-0.74,91,0,99.1
2018-11-16,Friday,23,2.87,15500,1.7,-3.15,17,-0.36,91,0.4,99.16
2018-11-17,Saturday,0,23.05,14546,2,-2.81,18,-0.03,90,0.6,99.22
2018-11-17,Saturday,1,0,13632,2.2,-2.37,16,0.19,89,0.6,99.31
2018-11-17,Saturday,2,0,13178,2.1,-2.45,19,0.11,87,0.2,99.35
2018-11-17,Saturday,3,0,12880,2.1,-2.16,17,0.15,85,-0.2,99.44
2018-11-17,Saturday,4,0,12733,2.1,-2.53,17,-0.10,85,-0.1,99.47
2018-11-17,Saturday,5,0,12786,2.3,-2.85,22,0.15,82,-0.4,99.57
2018-11-17,Saturday,6,0,12949,1.7,-3.31,18,0.15,85,-0.6,99.7
2018-11-17,Saturday,7,0,13659,1.5,-3.87,22,-0.82,79,-1.8,99.79
2018-11-17,Saturday,8,1.59,14583,1.3,-4.00,23,-1.21,72,-3.2,99.92
2018-11-17,Saturday,9,12.3,15283,1.3,-3.43,18,-1.53,70,-3.5,99.96
2018-11-17,Saturday,10,43.94,15735,1.4,-4.46,27,-1.48,68,-3.9,100.02
2018-11-17,Saturday,11,40.14,16088,1.3,-3.74,21,-1.49,71,-3.5,100.05
2018-11-17,Saturday,12,39.35,16034,1.6,-4.46,27,-1.17,70,-3.3,100.04
2018-11-17,Saturday,13,14.34,15979,1.9,-3.95,27,-0.97,66,-3.8,100.05
2018-11-17,Saturday,14,14.38,16024,1.6,-3.49,22,-1.16,64,-4.4,100.1
2018-11-17,Saturday,15,21.69,15949,1.2,-3.84,19,-1.36,68,-4.1,100.18
2018-11-17,Saturday,16,14.34,16159,1,-4.50,24,-1.94,59,-6.1,100.27
2018-11-17,Saturday,17,16.24,16767,0.4,-5.02,22,-2.47,57,-7.1,100.36
2018-11-17,Saturday,18,38.35,17534,-0.2,-4.97,16,-2.99,62,-6.6,100.43
2018-11-17,Saturday,20,40.83,16841,-1.8,-6.68,14,-4.69,70,-6.5,100.53
2018-11-17,Saturday,21,38.89,16331,-0.9,-6.34,13,-4.15,69,-5.9,100.56
2018-11-17,Saturday,22,40.09,15902,-2.9,-7.31,12,-4.26,69,-7.9,100.59
2018-11-18,Sunday,0,11.5,14519,-4.4,-8.73,9,-6.67,82,-7,100.6
2018-11-18,Sunday,1,37,13978,-3.2,-6.81,5,-6.50,84,-5.6,100.59
2018-11-18,Sunday,2,14.35,13561,-5.2,-10.24,10,-6.50,84,-7.5,100.59
2018-11-18,Sunday,3,14.33,13296,-4.4,-8.91,7,-7.87,85,-6.6,100.59
2018-11-18,Sunday,4,14.3,13240,-3.9,-7.91,8,-7.20,84,-6.2,100.56
2018-11-18,Sunday,5,14.31,13242,-3.1,-2.12,1,-6.41,83,-5.6,100.55
2018-11-18,Sunday,6,14.36,13454,-2.6,-5.47,6,-5.94,79,-5.7,100.54
2018-11-18,Sunday,7,26.73,13832,-2.4,-4.20,4,-5.74,78,-5.7,100.52
2018-11-18,Sunday,8,23.38,14303,-1.6,-4.31,5,-4.92,74,-5.6,100.52
2018-11-18,Sunday,13,40.55,16023,1,-2.09,9,-2.36,57,-6.5,100.23
2018-11-18,Sunday,14,30.22,16104,1.1,-1.56,8,-2.17,59,-6,100.16
2018-11-18,Sunday,15,14.36,16242,1.2,-2.68,13,-2.02,60,-5.7,100.09
2018-11-18,Sunday,16,15.96,16672,1.4,-2.12,11,-1.67,63,-4.8,100.04
2018-11-18,Sunday,20,22.8,17175,1.9,-0.51,8,-0.34,79,-1.4,99.95
2018-11-18,Sunday,21,12.96,16873,1.1,-2.87,14,-0.38,81,-1.7,99.94
2018-11-18,Sunday,22,10.85,16176,1,-3.18,15,-1.36,81,-1.9,99.92
2018-11-18,Sunday,23,9.41,15360,0.2,-4.69,18,-1.75,77,-3.2,99.89
2018-11-19,Monday,0,15.17,15014,-1.3,-4.27,8,-2.63,79,-4.5,99.87
2018-11-19,Monday,1,11.35,13895,-1.4,-4.32,6,-4.00,81,-4.2,99.85
2018-11-19,Monday,2,12.21,13536,-2.5,-4.88,5,-4.41,83,-5,99.85
2018-11-19,Monday,3,14.34,13379,-2.2,-4.78,6,-4.68,82,-5,99.87
2018-11-19,Monday,4,14.35,13340,-2.5,-6.66,10,-5.03,82,-5.3,99.87
2018-11-19,Monday,5,5.2,13664,-2.6,-4.88,5,-5.36,83,-5.2,99.88
2018-11-19,Monday,6,8.58,14237,-2.5,-4.16,3,-5.59,83,-5,99.89
2018-11-19,Monday,7,41.67,15711,-3.5,-7.32,8,-5.83,83,-6,99.88
2018-11-19,Monday,8,43.72,16951,-2.8,-7.78,9,-6.04,84,-5.2,99.89
2018-11-19,Monday,9,43.86,17017,-1,-6.66,10,-3.94,83,-3.5,99.88
2018-11-19,Monday,10,37.91,16843,0.4,-3.06,6,-2.50,76,-3.3,99.82
2018-11-19,Monday,11,35.92,16792,2.1,-2.27,8,-0.85,66,-3.6,99.79
2018-11-19,Monday,12,26.49,16709,2.5,0.39,6,-0.15,57,-5.1,99.72
2018-11-19,Monday,13,34.57,16478,3.4,0.08,8,0.11,47,-7,99.62
2018-11-19,Monday,14,38.65,16659,3.5,0.27,10,0.15,48,-6.6,99.57
2018-11-19,Monday,15,37.44,16894,3.8,1.32,7,0.47,50,-5.8,99.5
2018-11-19,Monday,16,30.9,17113,2.9,1.31,6,0.98,51,-6.1,99.46
